U28900MH1984PTC034016,BHANSALI ENGINEERING INDUSTRIES PRIVATE LIMITED,Factory/plant,Abu Road plant: Sirohi District - 307026 Rajasthan - India Phone : 02974-226781 Fax : 02974-226737 Email :rpsraghav@bhansaliabs.com Internet :,24.4454258,72.7507354,Abu Rd,Abu Rd,Rajasthan
L40300MH1989PLC052574,BHAGERIA INDUSTRIES LIMITED,Factory/plant,Solar Power Plant: Ahmednagar - Maharashtra - India Phone : Fax : Email : Internet :,19.0948287,74.7479789,Ahmednagar,Ahmednagar,Maharashtra
L15203PN1998PLC013068,PRABHAT DAIRY LIMITED,Factory/plant,Nirmalnagar Ahmednagar District - 413720 Maharashtra - India Phone : Fax : Email : Internet :,19.1395299,74.752726,Ahmednagar,Ahmednagar,Maharashtra
U15203PN1998PLC013068,PRABHAT DAIRY LIMITED,Factory/plant,Nirmalnagar Ahmednagar District - 413720 Maharashtra - India Phone : Fax : Email : Internet :,19.1395299,74.752726,Ahmednagar,Ahmednagar,Maharashtra
L24230MH1972PLC116413,MANGALAM DRUGS AND ORGANICS LIMITED,Factory/plant, Ahmednagar District - 422805 Maharashtra - India Phone : 02425-259051/2 Fax : 02425-259050 Email : Internet :,19.4555024,74.4056612,Ahmednagar,Ahmednagar,
U40106KA1989PLC034989,TATA POWER SOLAR SYSTEMS LIMITED,Wind Farm,Village Khandke Ahmednagar District - Maharashtra - India Phone : Fax : Email : Internet :,19.1429872,74.8799518,Khandke,Ahmednagar,Maharashtra
U40108MH2007PLC168314,TATA POWER RENEWABLE ENERGY LIMITED,Wind Farm,Village Khandke Ahmednagar District - Maharashtra - India Phone : Fax : Email : Internet :,19.1429872,74.8799518,Khandke,Ahmednagar,Maharashtra
U40108MH2011PLC211851,TATA POWER GREEN ENERGY LIMITED,Wind Farm,Village Khandke Ahmednagar District - Maharashtra - India Phone : Fax : Email : Internet :,19.1429872,74.8799518,Khandke,Ahmednagar,Maharashtra
U40109DL2001PLC111526,TATA POWER DELHI DISTRIBUTION LIMITED,Wind Farm,Village Khandke Ahmednagar District - Maharashtra - India Phone : Fax : Email : Internet :,19.1429872,74.8799518,Khandke,Ahmednagar,Maharashtra
L40101HP1988GOI008409,SJVN LIMITED,Factory/plant,Khirvire Wind Power Project Office Sinnar Dist. - 422103 Maharashtra - India Phone : Fax : Email : Internet :,19.6388761,73.8551385,Khirvire,Ahmednagar,Maharashtra
U31908BR2007PTC017646,SJVN THERMAL PRIVATE LIMITED,Factory/plant,Khirvire Wind Power Project Office Sinnar Dist. - 422103 Maharashtra - India Phone : Fax : Email : Internet :,19.6388761,73.8551385,Khirvire,Ahmednagar,Maharashtra
L15420PN1933PLC133303,TILAKNAGAR INDUSTRIES LIMITED,Registered Office & Factory,P.O. Tilaknagar Ahmednagar District - 413720 Maharashtra - India Phone : 02422-265123 Fax : 02422-265135 Email :investor@tilind.com Internet : http://www.tilind.com,19.6002729,74.6049061,,Ahmednagar,Maharashtra
L65921WB1992PLC056686,KWALITY CREDIT & LEASING LTD,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
L70200WB1995PLC073553,KWALITY BUILDERS AND DEVELOPERS LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
L74899DL1992PLC255519,KWALITY LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U15122DL2008PTC185437,KWALITY ICE CREAMS AND PROCESSED FOODS (INDIA) PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U17110GJ1994PTC022254,KWALITY SILK PROCESSORS PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U24231GJ1995PLC026093,KWALITY FANTASY LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U55209DL2008PTC176860,KWALITY GLOBAL PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U74140DL2012PTC242798,KWALITY DAIRY INVESTMENTS PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U74899DL1977PTC008685,KWALITY PROCESSED FOOD SERVICES AND EQUIPMENT PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
U74899DL1994PTC061361,KWALITY FINANCIAL SERVICES PRIVATE LIMITED,Factory/plant,Bakra Mandi Ajmer - Rajasthan - India Phone : Fax : Email : Internet :,26.3896223,74.6114621,Ajmer,Ajmer,Rajasthan
L27204RJ1966PLC001208,HINDUSTAN ZINC LIMITED,Factory/plant,Kayad Mine Ajmer District - Rajasthan - India Phone : Fax : Email : Internet :,26.5315711,74.6914684,Ajmer,Ajmer,Rajasthan
L26943RJ1979PLC001935,SHREE CEMENT LIMITED,Registered Office & Factory,Bangur Nagar Ajmer District - 305901 Rajasthan - India Phone : 01462-228101 Fax : 01462-228117 Email :sclbwr@shreecementltd.com Internet : http://www.shreecement.in,26.0811737,74.3808608,Beawar,Ajmer,Rajasthan
L24249MH1984PLC032170,GEECEE VENTURES LIMITED,Factory/plant,Location No. 608 & 620 Fatehgarh - Rajasthan - India Phone : Fax : Email : Internet :,26.1302338,75.0319086,Fatehgarh,Ajmer,Rajasthan
L64200MH1986PLC041370,TECH MAHINDRA LIMITED,Software Development Centre,SEZ Unit MIHAN SEZ Nagpur - 441108 Maharashtra - India Phone : Fax : Email : Internet :,21.0681369,79.0120562,Telhara,Akola,Maharashtra
U72900MH2002PLC254736,TECH MAHINDRA BPO LIMITED,Software Development Centre,SEZ Unit MIHAN SEZ Nagpur - 441108 Maharashtra - India Phone : Fax : Email : Internet :,21.0681369,79.0120562,Telhara,Akola,Maharashtra
U72900MH2006PLC159149,TECH MAHINDRA BUSINESS SERVICES LIMITED,Software Development Centre,SEZ Unit MIHAN SEZ Nagpur - 441108 Maharashtra - India Phone : Fax : Email : Internet :,21.0681369,79.0120562,Telhara,Akola,Maharashtra
U85110KA1995PLC018673,TECH MAHINDRA ( R & D SERVICES) LIMITED,Software Development Centre,SEZ Unit MIHAN SEZ Nagpur - 441108 Maharashtra - India Phone : Fax : Email : Internet :,21.0681369,79.0120562,Telhara,Akola,Maharashtra
U85310MH2006PLC160651,TECH MAHINDRA FOUNDATION,Software Development Centre,SEZ Unit MIHAN SEZ Nagpur - 441108 Maharashtra - India Phone : Fax : Email : Internet :,21.0681369,79.0120562,Telhara,Akola,Maharashtra
L15122MH1993PLC285633,SNOWMAN LOGISTICS LIMITED,Factory/plant,Eramalloor PO Alapuzha District - 688537 Kerala - India Phone : Fax : Email : Internet :,9.8215258,76.3022966,Ezhupunna,Alappuzha,Kerala
U15122KA1993PLC048636,SNOWMAN LOGISTICS LIMITED,Factory/plant,Survey No.70 Alapuzha - 688547 Kerala - India Phone : Fax : Email : Internet :,9.8215258,76.3022966,Ezhupunna,Alappuzha,Kerala
U15122KA1993PLC048636,SNOWMAN LOGISTICS LIMITED,Factory/plant,Eramalloor PO Alapuzha District - 688537 Kerala - India Phone : Fax : Email : Internet :,9.8215258,76.3022966,Ezhupunna,Alappuzha,Kerala
L15122MH1993PLC285633,SNOWMAN LOGISTICS LIMITED,Factory/plant,Survey No.70 Alapuzha - 688547 Kerala - India Phone : Fax : Email : Internet :,9.4126239,76.4100267,,Alappuzha,Kerala
L40101DL1975GOI007966,NTPC LIMITED,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U40101DL2002GOI118013,NTPC HYDRO LIMITED,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U40108DL2002GOI116635,NTPC ELECTRIC SUPPLY COMPANY LIMITED,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U40108DL2002GOI117584,NTPC VIDYUT VYAPAR NIGAM LIMITED,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U74899DL1999PTC101702,NTPC ALSTOM POWER SERVICES PRIVATE LIMITED.,Factory/plant,Rajiv Gandhi Combined Cycle Power Project: Alapuzha - 690506 Kerala - India Phone : Fax : Email : Internet :,9.2393952,76.4310003,,Alappuzha,Kerala
U29119UP2006PLC032060,TRIVENI ENGINEERING LIMITED,Factory/plant,Rani Nangal Sugar Unit : Moradabad Dist. - 244401 Uttar Pradesh - India Phone : 0591-2564350 Fax : 0591-2565002 Email : Internet :,29.1326131,78.7622949,Aliabad,Aliabad,Uttar Pradesh
L01131UP1980PLC004984,BANARAS BEADS LIMITED,Factory/plant,A-1 A-5 Industrial Estate Varanasi - Uttar Pradesh - India Phone : Fax : Email :investor@bblinvestor.com Internet :,27.902738,78.0630655,Aligarh,Aligarh,Uttar Pradesh
L22219UP1975PLC004147,JAGRAN PRAKASHAN LIMITED,Factory/plant,A-32 Sector II Aligarh - Uttar Pradesh - India Phone : Fax : Email : Internet :,27.8973944,78.0880129,Aligarh,Aligarh,Uttar Pradesh
U90000HR2009PLC039778,A2Z WASTE MANAGEMENT (ALIGARH) LIMITED,Factory/plant,Kaineur Road Ropar - Punjab - India Phone : Fax : Email : Internet :,27.8973944,78.0880129,Aligarh,Aligarh,Uttar Pradesh
U90000HR2009PLC039778,A2Z WASTE MANAGEMENT (ALIGARH) LIMITED,Factory/plant,Village Bodiwalla Pitha Firozpur - Punjab - India Phone : Fax : Email : Internet :,27.8973944,78.0880129,Aligarh,Aligarh,Uttar Pradesh
L21090BR1918PLC000013,HINDUSTAN MEDIA VENTURES LIMITED,Factory/plant,Near JD Ayurvedic College Aligarh - 202001 Uttar Pradesh - India Phone : Fax : Email : Internet :,27.8965942,78.0905212,Aligarh,Aligarh,Uttar Pradesh
L74899DL1988PLC032166,UFLEX LIMITED,Factory/plant,Ramghat Road Aligarh - Uttar Pradesh - India Phone : Fax : Email : Internet :,27.9148815,78.1145116,Aligarh,Aligarh,Uttar Pradesh
L26943RJ1976PLC001705,MANGALAM CEMENT LTD,Factory/plant,K/1 CDF Complex Aligarh Dist. - Uttar Pradesh - India Phone : Fax : Email : Internet :,27.961006,78.0819067,Chherat,Aligarh,Uttar Pradesh
L26940MH2000PLC128420,ULTRATECH CEMENT LIMITED,Factory/plant,Aligarh Cement Works: Aligarh Dist. - 202127 Uttar Pradesh - India Phone : 05713-081902 Fax : Email : Internet :,27.9900085,78.1373353,Kasimpur,Aligarh,Uttar Pradesh
L28113WB1994PLC063452,DUNCANS INDUSTRIES LTD,Factory/plant,Lankapara Jalpaiguri - 735228 West Bengal - India Phone : Fax : Email : Internet :,26.81279,89.233627,Lankapara Tea Garden,Alipurduar,West Bengal
U51909WB1984PLC031938,DUNCANS TEA LIMITED,Factory/plant,Lankapara Jalpaiguri - 735228 West Bengal - India Phone : Fax : Email : Internet :,26.81279,89.233627,Lankapara Tea Garden,Alipurduar,West Bengal
L22219UP1975PLC004147,JAGRAN PRAKASHAN LIMITED,Factory/plant,7 P.D. Tandon Road Allahabad - Uttar Pradesh - India Phone : Fax : Email : Internet :,25.4451457,81.7823952,allahabad,allahabad,Uttar Pradesh
U22121UP2005PTC030644,JAGRAN PRAKASHAN (MPC) PRIVATE LIMITED,Factory/plant,7 P.D. Tandon Road Allahabad - Uttar Pradesh - India Phone : Fax : Email : Internet :,25.4451457,81.7823952,allahabad,allahabad,Uttar Pradesh
U65990MH2005PLC154052,RELIANCE SECURITIES LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.451192,81.830168,allahabad,allahabad,Uttar Pradesh
U51100MH2005PLC154611,RELIANCE COMMODITIES LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.455365,81.834633,allahabad,allahabad,Uttar Pradesh
U51100MH2005PLC190767,RELIANCE UNIVERSAL ENTERPRISES LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.4476691,81.8353071,allahabad,allahabad,Uttar Pradesh
U66010MH2001PLC167089,RELIANCE LIFE INSURANCE COMPANY LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.4497431,81.8366645,allahabad,allahabad,Uttar Pradesh
L22121DL2002PLC117874,HT MEDIA LIMITED,Factory/plant,F-1Naini Industrial Area Allahabad - 211008 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3953293,81.8497567,allahabad,allahabad,Uttar Pradesh
L11100GJ2005PLC048030,RELIANCE PETROLEUM LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L15142DL1987PLC029899,RELIANCE INFOTEK LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L17110MH1973PLC019786,RELIANCE INDUSTRIES LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L17125WB1996PLC081382,RELIANCE JUTE MILLS (INTERNATIONAL) LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L21090BR1918PLC000013,HINDUSTAN MEDIA VENTURES LIMITED,Factory/plant,F-1 Industrial Area Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L22219UP1975PLC004147,JAGRAN PRAKASHAN LIMITED,Factory/plant,Plot No. C-28 UPSIDC Industrial Area Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L40101MH1995PLC084687,RELIANCE POWER LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L40102RJ1977PLC001994,RELIANCE CHEMOTEX INDUSTRIES LTD,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L45309MH2004PLC147531,RELIANCE COMMUNICATIONS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L60300MH1988PLC049019,RELIANCE INDUSTRIAL INFRASTRUCTURE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L65910MH1986PLC165645,RELIANCE CAPITAL LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L75100MH1929PLC001530,RELIANCE INFRASTRUCTURE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
L99999MH1929PLC001530,RELIANCE INFRASTRUCTURE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U01100MH1999PLC120563,RELIANCE RETAIL LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U01119MH2006PTC162902,RELIANCE AMBIT TRADE PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U01122MH2006PTC161600,RELIANCE PROLIFIC COMMERCIAL PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U01403MH2007PLC172415,RELIANCE LIFESTYLE HOLDINGS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U01403MH2007PTC170521,RELIANCE AGRI VENTURES PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11100MH2007PTC176734,RELIANCE CAUVERY EXPLORATION & PRODUCTION PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11100MH2008PLC186731,RELIANCE FUTURA LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11100MH2008PTC177366,RELIANCE PETRO REFINERY PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11100MH2008PTC178492,RELIANCE KG BASIN E & P PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11100MH2008PTC178493,RELIANCE KRISHNA GODAVARI EXPLORATION & PRODUCTION PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11101MH2006PTC166098,RELIANCE UPSTREAM PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11101MH2008PTC179921,RELIANCE OIL AND GAS E & P PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U11102GJ1993PTC019623,RELIANCE OIL AND GAS PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U14200MH2006PTC160640,RELIANCE CEMENT RESOURCES PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U15419MH2006PLC165826,RELIANCE DAIRY FOODS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U15429AP1978PLC002337,RELIANCE CELLULOSE PRODUCTS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17110GJ1990PTC014456,RELIANCE PETROSYNTH PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17110MH2000PLC123731,RELIANCE RETAIL FINANCE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17119WB1985PLC038442,RELIANCE PROCESSORS LTD,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17120GJ1983PTC053017,RELIANCE LOGISTICS PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17120MH1998PLC114010,RELIANCE RETAIL LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17120MH2007PTC177166,RELIANCE POLYESTER PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17120MH2008PLC180309,RELIANCE STYLES INDIA LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U17120MH2008PTC180384,RELIANCE CLOTHING INDIA PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U23200GJ1992PTC018397,RELIANCE OIL AND PETROLEUM PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U23200MH1993PLC190934,RELIANCE AROMATICS AND PETROCHEMICALS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U23203MH2000PLC127885,RELIANCE LNG LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U23209GJ1991PTC014865,RELIANCE PETROPRODUCTS PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U23231GJ1991PTC016012,RELIANCE INDUSTRIAL ENTERPRISES PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24110GJ1992PTC018492,RELIANCE ALKALIES PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24110MH1990PLC059590,RELIANCE CHEMICALS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24111AS1994PLC004277,RELIANCE ASSAM PETROCHEMICALS LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24120MH1999PLC121009,RELIANCE VENTURES LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24130GJ1991PTC016096,RELIANCE ELASTOMERS PVT LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24230MH1999PLC121318,RELIANCE GLOBAL COMMERCIAL LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
U24232MH2007PTC168160,RELIANCE PHARMACEUTICALS PRIVATE LIMITED,Factory/plant,A/10-A/27 Allahabad - 211010 Uttar Pradesh - India Phone : Fax : Email : Internet :,25.3488723,81.8606821,,allahabad,Uttar Pradesh
